center_mb	gc_percent	unique_tss	wolf_snp_count	dog_snp_count	campbell_pedigree	wolf_ld	dog_ld
51.550224	38.465291015625	1	1037.0	727.0	5.911141744696647e-10	3.912177349597035e-09	3.749269737165495e-09
51.650224	40.2522958984375	0	859.0	539.0	5.911141744696647e-10	5.018247621508265e-09	2.3925586356687843e-09
51.750224	47.172822015759756	5	1089.0	683.0	1.3388308325957832e-08	9.801182554672327e-09	6.874335295090073e-09
51.850224	34.785598511330726	1	507.0	296.0	1.2258728124807105e-08	2.0438023673158278e-09	4.865002842244781e-09
51.950224	37.633130859375	0	735.0	623.0	4.3153988567912195e-10	6.370270438963987e-09	5.0441094440695225e-09
52.050224	43.30004296875	0	1067.0	795.0	4.3153988567912195e-10	1.003894115930437e-08	8.938381670619e-09
52.150224	42.602685546875	1	1290.0	740.0	4.3153988567912195e-10	8.799931299369734e-09	6.6860123081585734e-09
52.250224	41.534390625	0	1078.0	756.0	4.3153988567912195e-10	9.795661897430974e-09	6.15729344396021e-09
52.350224	41.534892578125	0	1155.0	789.0	4.315398856785668e-10	1.2468368047756084e-08	4.158760459960775e-09
52.450224	41.03542578125	1	1432.0	1029.0	4.3153988567912195e-10	1.1032168536654342e-08	4.855161279440634e-09
52.550224	39.675722973179376	0	1149.0	857.0	4.3153988567912195e-10	9.152854291401002e-09	5.222614092323385e-09
52.650224	35.651541015625	3	1054.0	800.0	4.3153988567912195e-10	5.1249142790621425e-09	2.4201192854528265e-09
52.750224	37.49783126851427	0	955.0	715.0	4.3153988567912195e-10	7.0715420627665004e-09	4.475058763321882e-09
52.850224	37.413873046875	0	1205.0	988.0	4.3153988567912195e-10	5.14304529007914e-09	5.152031330959983e-09
52.950224	35.796703992737356	0	1142.0	1003.0	4.3153988567912195e-10	7.690926031264089e-09	4.988525652504516e-09
53.050224	35.9214716796875	0	1104.0	767.0	4.3153988567912195e-10	5.248053443901446e-09	2.877239886405203e-09
53.150224	38.0627724609375	0	1031.0	903.0	4.315398856785668e-10	5.192734212351446e-09	6.482999378204513e-09
53.250224	38.329908203125	0	1296.0	1280.0	4.3153988567912195e-10	8.899128019395074e-09	6.566657622569249e-09
53.350224	40.3032080078125	0	1173.0	917.0	4.3153988567912195e-10	6.6064865732085035e-09	4.0845449237641996e-09
53.450224	40.832708969086355	1	1250.0	1034.0	4.3153988567912195e-10	1.0529920846138462e-08	4.82041253771992e-09
53.550224	37.8570830078125	1	861.0	637.0	4.3153988567912195e-10	6.25858758200204e-09	3.068783905322836e-09
53.650224	37.9956298828125	9	945.0	784.0	1.4964506956294255e-09	7.786390204267413e-09	4.3806634471244e-09
53.750224	44.817987604447694	2	988.0	876.0	1.3397976064381534e-08	9.034259759664875e-09	5.907117361095837e-09
53.850224	43.3584169921875	1	1190.0	852.0	1.565028912354993e-08	6.610850666759482e-09	7.483755536135118e-09
53.950224	46.521205078125	0	1325.0	975.0	2.234280096027885e-09	1.3723752182617233e-08	7.13454295584226e-09
54.050224	45.41325699965708	2	1236.0	906.0	2.2342800960284402e-09	8.6710289398384e-09	7.519207622746493e-09
54.150224	43.74366453622389	1	1310.0	1070.0	2.234280096027885e-09	1.0394604806073237e-08	7.338262539811069e-09
54.250224	44.16948320630151	0	1435.0	1185.0	2.234280096027885e-09	1.2224010613380853e-08	1.1279105893614583e-08
54.350224	48.76780316032708	3	1661.0	1147.0	5.150992965929358e-08	2.0594430156373188e-08	1.2022217419275783e-08
54.450224	50.96937207007967	0	1429.0	1152.0	2.2328073248911726e-09	1.719162863726087e-08	8.907599049521875e-09
54.550224	47.692338765566255	3	1298.0	850.0	2.6808823327025834e-08	1.1966567161418862e-08	8.722040954825538e-09
54.650224	48.2883173828125	1	1377.0	1055.0	2.2337226935409404e-09	9.513205377869039e-09	1.0963117569078306e-08
54.750224	48.4962255859375	2	1652.0	1300.0	2.2337226935409404e-09	1.3985304180766933e-08	1.0234338654697139e-08
54.850224	45.546502732386436	3	1401.0	947.0	2.515523956588828e-09	1.4371903205275816e-08	5.636331334922251e-09
54.950224	47.58266978441166	6	1486.0	1041.0	2.6530582684139436e-08	1.42795021377351e-08	6.54522532319457e-09
55.050224	48.08809375	9	1845.0	1199.0	4.6485140718088847e-10	1.6257947515305737e-08	8.679374785574013e-09
55.150224	48.6920625	1	1772.0	1303.0	4.3131988043731974e-10	7.631900139507542e-09	7.354222770787344e-09
55.250224	50.03251939569587	2	1635.0	1261.0	4.3131988043731974e-10	1.4855030056756258e-08	1.2331377724099645e-08
55.350224	48.73358827850214	2	1474.0	908.0	4.3131988043731974e-10	1.2765394505245275e-08	1.265859179476747e-08
55.450224	40.97066844386265	3	915.0	256.0	4.3131988043787483e-10	3.1936368095797362e-09	4.749938220889316e-09
55.550224	52.264203125	1	1412.0	997.0	4.3131988043731974e-10	9.645759925392961e-09	7.912195120183262e-09
55.650224	54.569640060744184	2	2002.0	1424.0	2.26393967893318e-08	1.3648785816748887e-08	8.023944781463399e-09
55.750224	53.26751889448925	2	1722.0	1378.0	2.7362118696435123e-08	1.616349666049399e-08	1.5148650202562175e-08
55.850224	51.14427605205987	4	1707.0	1335.0	1.9030604715616907e-08	1.7773069782952567e-08	2.0938312526077028e-08
55.950224	47.130638671875	0	1316.0	954.0	6.404194287224496e-09	7.171498395094344e-09	1.0145359896308048e-08
56.050224	46.491996567766854	0	1463.0	1114.0	4.31246221356818e-10	8.654352313539616e-09	1.4687055624015289e-08
56.150224	45.323228515625	1	1593.0	1099.0	1.687849357458693e-08	7.822435311821697e-09	1.3623812122864898e-08
56.250224	42.74116015625	0	1294.0	1058.0	2.6221456228797125e-08	6.00293873021851e-09	2.58293165519341e-09
56.350224	47.299125	0	1495.0	1469.0	7.337626257662988e-09	5.660160278764259e-09	6.512531103375907e-09
56.450224	49.640875754128665	2	1630.0	1472.0	4.312883903528908e-10	1.0467903167157289e-08	2.3578790885379063e-08
56.550224	48.73064119612257	0	1571.0	1596.0	4.312883903523357e-10	2.2413410874645436e-08	1.6143885847643703e-08
56.650224	43.139115234375	0	1012.0	1204.0	4.312883903528908e-10	6.106631909765792e-09	5.130543685356037e-09
56.750224	40.24280249316611	16	709.0	585.0	3.746230760499624e-09	4.641190933587502e-09	5.218424224336382e-09
56.850224	39.2691015625	3	851.0	549.0	2.1688335889803455e-08	4.916005602211282e-09	3.5458761451295785e-09
56.950224	40.136671875	17	1206.0	939.0	4.314788328163566e-10	6.446385215093109e-09	6.1528224534868056e-09
57.050224	37.4375712890625	2	887.0	686.0	4.3147883281691167e-10	5.318992575560344e-09	1.7322360494809175e-09
57.150224	36.21348717661054	6	948.0	723.0	4.3147883281691167e-10	1.0742101002522153e-08	1.99687001914306e-09
57.250224	36.6387462347805	2	1045.0	813.0	4.314788328163566e-10	9.019142186624807e-09	4.4309562748678925e-09
57.350224	37.4629501953125	1	1025.0	739.0	4.3147883281691167e-10	4.83563911702678e-09	2.939768698334011e-09
57.450224	38.008818359375	0	972.0	737.0	4.3147883281691167e-10	5.448856269499869e-09	4.850352652725487e-09
57.550224	40.46480462881823	3	941.0	734.0	4.3147883281691167e-10	9.708761432020153e-09	7.911848926976383e-09
57.650224	39.100494140625	3	1169.0	817.0	4.314788328163566e-10	1.1630736651182527e-08	7.744935715710554e-09
57.750224	41.314525524108554	0	1055.0	777.0	4.3147883281691167e-10	1.2897654176435846e-08	4.4010649940739996e-09
57.850224	38.2493125	5	941.0	560.0	4.3147883281691167e-10	7.76633868342258e-09	1.6000335809057687e-09
57.950224	39.703502897614314	0	994.0	594.0	4.314788328163566e-10	4.670661753241046e-09	2.0801830178468484e-09
58.050224	40.21748042581477	2	817.0	496.0	4.3147883281691167e-10	9.266196978500175e-09	4.840788559428711e-09
58.150224	38.414015081926514	0	1072.0	653.0	4.3147883281691167e-10	4.373538589815818e-09	4.4826005588055605e-09
58.250224	37.303625	0	999.0	525.0	4.314788328163566e-10	3.7883438682650985e-09	2.0584719325361655e-09
58.350224	40.1104375	0	990.0	752.0	2.5002221654181755e-08	3.56499226594198e-09	2.182579259755735e-09
58.450224	39.54184375	2	919.0	625.0	4.3132678565538373e-10	5.098212536057689e-09	1.9452583296802882e-09
58.550224	34.22859375	2	635.0	369.0	4.3132678565538373e-10	5.709218374749803e-10	7.958346831243857e-10
58.650224	37.781414662084764	3	841.0	571.0	4.3132678565538373e-10	6.431529077359777e-09	3.7119764937232348e-09
58.750224	41.46483438328912	7	943.0	716.0	4.3132678565538373e-10	7.149364678303849e-09	4.187918556652903e-09
58.850224	38.882440827749235	6	918.0	736.0	4.3132678565538373e-10	2.3505614106977823e-09	1.8041910223842715e-09
58.950224	36.2061875	1	604.0	368.0	4.3132678565538373e-10	1.1015537602931946e-09	9.528792904461846e-10
59.050224	41.01793668774513	3	1048.0	647.0	3.813358756362683e-09	1.343644017929857e-08	4.984213374757962e-09
59.150224	36.91525	1	762.0	482.0	8.656712807755818e-09	3.3545224704667476e-09	1.2970668592149349e-09
59.250224	38.20557769996454	1	922.0	631.0	8.656712807756372e-09	5.248721875256157e-09	6.177689453426005e-09
59.350224	38.868650390625	0	1203.0	902.0	7.186057363268716e-09	9.332570391044071e-09	5.719825770889031e-09
59.450224	36.779671875	0	842.0	496.0	5.182614148380171e-09	3.630715112724614e-09	2.081286933434123e-09
59.550224	36.53059765625	0	970.0	547.0	5.182614148379616e-09	8.727666064056728e-09	2.986214228337114e-09
59.650224	36.030453960584474	0	1402.0	1054.0	5.182614148380171e-09	6.718223060995232e-09	7.418076963816023e-09
59.750224	35.160857421875	0	1075.0	761.0	5.182614148379616e-09	7.616996427990407e-09	4.573067108201711e-09
59.850224	33.945375	0	1341.0	895.0	3.995777549450353e-09	6.182633539677518e-09	5.5797703024840215e-09
59.950224	33.648462890625	0	1143.0	891.0	4.312766291447723e-10	5.402227096209522e-09	4.115503683813637e-09
60.050224	34.193267578125	0	1082.0	715.0	4.312766291453274e-10	5.446956781953727e-09	3.259205947003796e-09
60.150224	34.5875570572407	1	1160.0	803.0	4.312766291447723e-10	5.836096330532614e-09	3.01641735313829e-09
60.250224	35.505125	0	1218.0	716.0	5.096951157078089e-09	6.058182354066188e-09	5.739732347629367e-09
60.350224	33.90748828125	0	1106.0	767.0	1.5407922627710957e-08	5.7397378929358036e-09	3.6767137483212363e-09
60.450224	35.316794921875	0	1097.0	813.0	1.2865937339143208e-08	4.154300303577108e-09	3.7129237887079114e-09
60.550224	36.027878922583824	1	827.0	626.0	3.666651086984274e-09	3.670821869701246e-09	4.0087168596902865e-09
60.650224	35.079615234375	3	757.0	563.0	3.666651086984274e-09	3.085716211040923e-09	1.6776997745671095e-09
60.750224	35.228943359375	1	1349.0	715.0	3.666651086984274e-09	2.3672376506089777e-09	1.8260862759411633e-09
60.850224	35.843291015625	3	1018.0	420.0	3.666651086984274e-09	1.4429449046582388e-09	1.9241100764572084e-09
60.950224	36.410404391413486	1	959.0	677.0	3.666651086984274e-09	3.072169925426582e-09	2.275656361480638e-09
61.050224	36.916990234375	0	928.0	683.0	1.341076717624734e-09	4.34448924615749e-09	2.620387534671975e-09
61.150224	35.385052734375	1	879.0	790.0	4.313394338911758e-10	3.213002624620209e-09	2.9911153791778445e-09
61.250224	36.8822421875	0	762.0	721.0	4.313394338917309e-10	4.7483933352932e-09	3.615993420282848e-09
61.350224	35.0603359375	1	789.0	618.0	4.313394338911758e-10	3.0079432565088825e-09	2.4222556740877142e-09
61.450224	34.91385546875	1	804.0	544.0	4.313394338911758e-10	1.741437466571405e-09	2.0205472030826453e-09
61.550224	36.09418359375	0	1074.0	1015.0	4.313394338917309e-10	3.884267605562819e-09	1.1144379422967087e-08
61.650224	34.42145703125	0	725.0	483.0	4.313394338911758e-10	1.1634698468776515e-09	7.248958445843501e-10
61.750224	37.380062304893855	2	986.0	802.0	5.410639861479494e-09	8.284043210451398e-09	6.05817315587398e-09
61.850224	36.3740390625	1	1148.0	1022.0	1.2726515560090856e-08	1.9360444769600525e-09	2.5450642377194967e-09
61.950224	37.97005956325301	5	923.0	593.0	7.730933367445237e-09	6.67319000138944e-09	1.3843978426958393e-09
62.050224	39.611646484375	6	979.0	820.0	2.5002146822894478e-08	6.957319162885778e-09	3.80756128109172e-09
62.150224	37.48669921875	0	980.0	701.0	4.3126872104448653e-10	5.2968027666089324e-09	2.8677469603988204e-09
62.250224	37.18054686389503	1	809.0	620.0	4.3126872104448653e-10	7.891581958799908e-09	5.979514197542169e-09
62.350224	35.360775390625	0	935.0	713.0	5.396108500782537e-10	3.878767266402017e-09	3.0836760276953257e-09
62.450224	35.2918828125	1	959.0	669.0	1.6680510159428063e-09	4.49100234798161e-09	2.4670610958893445e-09
62.550224	34.59645703125	5	875.0	519.0	1.6680510159433616e-09	3.703754451963581e-09	2.045349291849297e-09
62.650224	35.588443359375	0	1215.0	905.0	1.6680510159428063e-09	5.6693998946943935e-09	5.667858848633634e-09
62.750224	35.634111328125	1	1034.0	686.0	1.6680510159433616e-09	2.967168682062038e-09	1.5338878614318262e-09
62.850224	37.121521484375	0	1126.0	628.0	1.6680510159428063e-09	3.83912258791419e-09	2.7079549443354e-09
62.950224	37.46357558225236	1	1092.0	758.0	1.6680510159433616e-09	6.583224629846951e-09	6.0160049205204566e-09
63.050224	37.600416015625	3	1042.0	649.0	2.6238658919937597e-08	5.492451948346799e-09	4.743377960135798e-09
63.150224	38.160640625	0	1151.0	861.0	1.583784745669614e-08	9.357832984467907e-09	4.2775081278673135e-09
63.250224	34.6798984375	0	1003.0	692.0	1.2005792056187237e-08	3.602972536648208e-09	3.179436947406411e-09
63.350224	35.477630859375	0	788.0	543.0	1.3933135776461602e-09	5.822409638720494e-09	3.4671382060430523e-09
63.450224	35.7821171875	0	830.0	439.0	1.3933135776461602e-09	4.070406076838173e-09	2.3805779438107466e-09
63.550224	36.714734375	0	964.0	533.0	1.3933135776467155e-09	5.1343602379305685e-09	1.7628752617293576e-09
63.650224	37.904681640625	1	1156.0	568.0	1.3933135776461602e-09	7.110989620943142e-09	2.1841078519330148e-09
63.750224	37.664033203125	0	942.0	688.0	1.3933135776467155e-09	4.707619875335967e-09	2.4764679878735984e-09
63.850224	40.397755859375	0	1149.0	690.0	1.3933135776461602e-09	6.711512355834781e-09	4.589480374773691e-09
63.950224	39.128534689581485	1	1094.0	642.0	2.596572260680552e-08	8.259986786355312e-09	7.42600216695477e-09
64.050224	37.278578125	0	945.0	621.0	1.3922434222696234e-09	5.154007857250953e-09	3.197590537366568e-09
64.150224	44.152151250562056	2	1552.0	1097.0	3.314608616514281e-08	1.6392315106922296e-08	1.6926060571617053e-08
64.250224	45.0145645607423	3	1330.0	917.0	1.1762663739234291e-08	1.5073897320531104e-08	7.240603490206165e-09
64.350224	41.25402734375	0	1109.0	680.0	9.071540337165507e-09	5.6061634104676016e-09	2.514397547033198e-09
64.450224	42.19224226650281	0	1100.0	588.0	5.994535570025272e-10	5.927071945118767e-09	4.414053423715814e-09
64.550224	38.998	0	882.0	540.0	3.4572785116310232e-09	4.733401341774357e-09	3.951348878998284e-09
64.650224	42.517577993681314	4	937.0	593.0	9.362349499587586e-09	7.019816516716793e-09	4.453703473744075e-09
64.750224	43.214289918596755	1	964.0	644.0	9.362349499587586e-09	7.408258948666813e-09	1.938115205728508e-09
64.850224	38.78589681624746	5	701.0	370.0	9.36234949958814e-09	2.801302770201186e-09	2.7034675593540227e-09
64.950224	41.65922303014281	1	1016.0	574.0	8.068174018236451e-09	9.600213344652664e-09	1.2868535843002516e-09
65.050224	39.6072822265625	0	785.0	619.0	2.9469651673069696e-09	6.286873338325894e-09	3.736485438067816e-09
65.150224	36.30853110689354	2	630.0	385.0	2.9469651673069696e-09	3.0807639246865916e-09	3.315294446081807e-09
65.250224	35.629453125	1	687.0	363.0	2.9469651673069696e-09	1.6676872204013372e-09	1.5113411587275306e-09
65.350224	35.389830078125	0	717.0	301.0	2.9469651673069696e-09	2.2118941722470974e-09	2.0262849043162223e-09
65.450224	35.6397451171875	1	830.0	365.0	2.9469651673069696e-09	3.6610025693706307e-09	2.859323832231642e-09
65.550224	37.69273386905853	0	973.0	611.0	2.0610612370630663e-09	4.624256244392111e-09	4.196547357407377e-09
65.650224	36.129193359375	0	832.0	558.0	6.017529098772956e-10	3.161474822531707e-09	2.9792805654238474e-09
65.750224	35.7219921875	0	900.0	605.0	2.6111072956791493e-09	1.8642071416596905e-09	2.3178062087264584e-09
65.850224	40.42001064839336	5	870.0	613.0	7.646433994623614e-09	3.6743874319744575e-09	3.244843588051105e-09
65.950224	40.09985631011215	6	989.0	677.0	7.646433994623614e-09	6.640089781083658e-09	3.2824983711876586e-09
66.050224	41.070291015625	4	896.0	712.0	7.646433994623614e-09	5.608863652712958e-09	5.018205859037006e-09
66.150224	41.77464730671486	2	1101.0	836.0	2.3450086075793574e-09	5.323541962313216e-09	8.750953827444397e-09
66.250224	38.92083880131965	5	1282.0	1058.0	6.020057194550121e-10	4.1407073870625146e-09	4.316736370804652e-09
66.350224	37.41958584952346	2	1074.0	1000.0	6.02005719454457e-10	4.32594652391427e-09	5.900513449753064e-09
66.450224	36.4655642022544	0	923.0	690.0	6.02005719454457e-10	3.2445796715152575e-09	4.030278936320575e-09
66.550224	39.40710448882282	2	1125.0	867.0	6.02005719454457e-10	5.5369974624708274e-09	4.016674679729326e-09
66.650224	38.590845161863086	0	890.0	736.0	6.02005719454457e-10	7.119884927319076e-09	5.7353318000091805e-09
66.750224	37.8125517578125	1	1000.0	639.0	6.02005719454457e-10	3.742088853271319e-09	2.0500706616566333e-09
66.850224	38.432716115877426	0	1169.0	732.0	6.02005719454457e-10	4.007036139972442e-09	3.3325598222516683e-09
66.950224	40.12513626434949	1	1132.0	597.0	6.02005719454457e-10	4.40324646309942e-09	3.5327074394381207e-09
67.050224	39.3461298828125	2	1146.0	717.0	5.0354998035888054e-08	4.874561227002916e-09	3.897510300064355e-09
67.150224	41.05860913970886	0	1073.0	795.0	6.02014601203682e-10	8.938262367266248e-09	5.106593837379547e-09
67.250224	38.6705576171875	0	901.0	483.0	6.02014601203682e-10	4.829793931735437e-09	1.1598717908856138e-09
67.350224	37.384720703125	1	1062.0	501.0	6.02014601203682e-10	3.928627228679815e-09	2.10274838736757e-09
67.450224	36.6461015625	0	915.0	521.0	6.02014601203682e-10	3.190044947378734e-09	1.837936887786884e-09
67.550224	39.01274193327627	1	1007.0	703.0	6.02014601203682e-10	6.96873929309727e-09	3.694312774910058e-09
67.650224	38.667611784594754	1	988.0	625.0	6.02014601203682e-10	4.8393107497013425e-09	4.796361437298114e-09
67.750224	38.051201171875	0	899.0	555.0	6.020146012042371e-10	1.8846261081406636e-09	3.318874983775366e-09
67.850224	38.625515139726645	0	1097.0	672.0	6.02014601203682e-10	4.329209341935591e-09	7.815106172279761e-09
67.950224	39.950572265625	0	850.0	545.0	6.02014601203682e-10	2.2418029039450447e-09	2.5730118311911852e-09
68.050224	41.19347255305162	0	834.0	577.0	1.7157030273540209e-09	3.4578473109869723e-09	2.1361849508660936e-09
68.150224	42.642042763675505	2	1186.0	840.0	2.0767665459975325e-09	4.409796487523377e-09	3.3495370429631467e-09
68.250224	46.273593462211444	2	1393.0	1147.0	2.783817278808609e-09	6.919449156480573e-09	5.7823255985550715e-09
68.350224	42.1114787746029	2	1076.0	939.0	3.7722911924342736e-09	7.725873060642207e-09	4.8799823616596516e-09
68.450224	43.37397265625	0	1132.0	841.0	3.7722911924342736e-09	3.5487317528726247e-09	4.266613143583675e-09
68.550224	45.092957638962815	1	947.0	676.0	3.7722911924342736e-09	5.577943644204941e-09	4.074453381640031e-09
68.650224	45.259134765625	1	1194.0	847.0	3.7722911924342736e-09	2.3412355637553174e-09	3.186843913964288e-09
68.750224	45.379298002462235	1	1381.0	873.0	3.7722911924348294e-09	4.381593719247068e-09	5.701479951862875e-09
68.850224	46.83911520544895	1	1342.0	963.0	3.7722911924342736e-09	4.848539546622454e-09	7.935474436333024e-09
68.950224	46.394310958255936	1	1275.0	1068.0	1.778121589942505e-08	5.535147824961007e-09	5.8698413515634314e-09
69.050224	46.08216940730388	1	1282.0	923.0	1.4651844016912442e-08	5.846686591423067e-09	4.69297515451883e-09
69.150224	50.10508354482632	0	1030.0	604.0	3.772324704884311e-09	1.9624074253665747e-09	3.720935966876615e-09
69.250224	44.40392395247729	7	795.0	573.0	3.772324704883756e-09	5.57276100484283e-09	6.058687734664669e-09
69.350224	43.762264316766924	8	940.0	610.0	3.772324704883756e-09	4.08793170707078e-09	5.847509417166164e-09
69.450224	41.620541015625	0	848.0	580.0	3.772324704884311e-09	3.412534293104619e-09	3.6660444079361644e-09
69.550224	43.80790469825093	1	3465.0	3857.0	3.772324704883756e-09	2.113552398889773e-08	2.9677096814795246e-08
69.650224	40.776171934185605	1	1362.0	1386.0	3.772324704884311e-09	9.682236204707762e-09	1.846167882733174e-08
69.750224	39.43642475052128	2	814.0	750.0	2.5746269928006436e-09	4.613955990722118e-09	8.3478068826065e-09
69.850224	39.18206537701896	0	1065.0	972.0	2.0796571449149814e-09	7.103207271136336e-09	5.74653432829142e-09
69.950224	39.95909737824611	3	1024.0	834.0	2.0796571449144263e-09	5.5323662442530176e-09	5.777909588061125e-09
70.050224	38.282897648412806	1	995.0	954.0	2.0796571449149814e-09	6.454954677242997e-09	6.162033008155765e-09
70.150224	39.4988807877994	9	1145.0	920.0	2.0796571449144263e-09	6.130568463261765e-09	1.3739378285231307e-08
70.250224	39.778665977558106	7	810.0	666.0	2.0796571449144263e-09	5.966520314309998e-09	6.271896604426175e-09
70.350224	41.141863126777494	1	861.0	613.0	2.0796571449149814e-09	7.322127827128489e-09	3.139213369046656e-09
70.450224	39.45196911087946	2	860.0	667.0	2.0796571449144263e-09	3.356147869715276e-09	5.01928492233572e-09
70.550224	40.291736328125	4	810.0	646.0	2.0796571449149814e-09	4.114406496805722e-09	3.4014759542416727e-09
70.650224	45.405279826681635	3	1000.0	797.0	4.5992771925329465e-09	6.370572314816636e-09	9.461532811306794e-09
70.750224	46.05180859375	1	1055.0	792.0	5.774764858321735e-09	6.867862307736728e-09	5.247122112279623e-09
70.850224	34.4521767578125	0	846.0	667.0	5.77476485832229e-09	2.780577212102564e-09	2.974556251921223e-09
70.950224	37.2806484375	12	768.0	593.0	5.77476485832229e-09	3.2494156037410347e-09	1.3847580247211554e-09
71.050224	43.108515625	0	822.0	643.0	5.774764858321735e-09	1.0209323023765426e-08	6.861325483993319e-09
71.150224	43.100099609375	2	819.0	586.0	5.77476485832229e-09	6.020654757725729e-09	3.6305827440030747e-09
71.250224	45.22473553675617	2	692.0	454.0	5.77476485832229e-09	5.353421160950722e-09	6.986206694306052e-09
71.350224	41.784051926500716	3	920.0	665.0	2.707419399951061e-08	5.2564616217676275e-09	4.047849916654633e-09
71.450224	37.483067983492305	0	772.0	667.0	6.019491252740039e-10	2.5925872944432273e-09	3.804578102085121e-09
71.550224	36.967619140625	0	610.0	484.0	6.01949125274559e-10	5.814921595337363e-10	4.44254288851087e-10
71.650224	43.507028680559884	5	858.0	671.0	6.019491252740039e-10	2.8228702949073537e-09	3.394368505432177e-09
71.750224	41.91643386167371	1	644.0	455.0	6.019491252740039e-10	1.1299266383646422e-09	1.094031075194457e-09
71.850224	41.498296830849704	0	598.0	357.0	6.019491252740039e-10	1.2118502266056374e-09	7.748218740694091e-10
71.950224	40.79414102879857	0	876.0	571.0	6.01949125274559e-10	9.363267394668639e-10	2.035465115234336e-09
72.050224	40.54296329139459	2	843.0	569.0	6.019491252740039e-10	3.843419652725944e-09	4.585268183903146e-09
72.150224	43.6476474609375	2	1513.0	1181.0	8.783397073876542e-09	1.1715355812238482e-08	5.29143085165773e-09
72.250224	45.6593726526225	2	1459.0	1108.0	1.4712516291419676e-08	1.703503385434124e-08	5.895914324087759e-09
72.350224	46.34701171875	0	1006.0	706.0	9.544970270737307e-09	3.952572977629076e-09	4.767881938793628e-09
72.450224	43.3320048828125	5	1135.0	734.0	2.009595019504484e-08	5.721997077446916e-09	8.782681423604721e-09
72.550224	41.2073160828559	1	1056.0	777.0	2.350723547356881e-08	1.0710107398448354e-08	1.2310139446177759e-08
72.650224	40.13974534338846	2	1007.0	904.0	1.96808625375855e-09	8.736611625381752e-09	4.404106866964241e-09
72.750224	40.7932587890625	3	1209.0	1048.0	3.7322629049652e-09	1.5060889807370083e-08	9.259218390914037e-09
72.850224	40.0816533203125	2	886.0	896.0	2.2855987820797897e-08	1.0714871690920003e-08	8.399037997771642e-09
72.950224	41.335228515625	1	947.0	721.0	5.0611655026376324e-08	1.4155019100372535e-08	1.489083415644299e-08
73.050224	41.70885945963389	0	1069.0	858.0	8.548846556144518e-10	1.0480124018603654e-08	6.975535829559787e-09
73.150224	42.105708984375	1	959.0	717.0	8.548846556150069e-10	5.391009767897747e-09	3.760090888604295e-09
73.250224	43.344911671328454	1	1156.0	819.0	1.1660666994911529e-09	1.5100878778363525e-08	7.639505445799499e-09
73.350224	40.9068515625	0	1215.0	938.0	8.265745429054116e-09	8.09664380444386e-09	4.863562401307142e-09
73.450224	39.9864833984375	11	765.0	610.0	8.265745429054116e-09	4.301725503472742e-09	4.907715792124013e-09
73.550224	40.22013443485627	2	1007.0	773.0	8.265745429054116e-09	7.14487992519608e-09	5.775174970651387e-09
73.650224	41.34848841112532	3	889.0	690.0	7.2274609547717804e-09	6.154428104083731e-09	4.026023837842008e-09
73.750224	38.46835341128908	8	1066.0	754.0	2.1707590529576602e-08	3.810650222125789e-09	7.350843529896345e-09
73.850224	38.764095703125	2	1022.0	721.0	8.556392869779606e-10	5.367515293127623e-09	7.98420192441307e-09
73.950224	35.18541631217473	0	692.0	520.0	8.556392869774054e-10	3.024196434231463e-09	3.180680096325217e-09
74.050224	42.33476280042196	4	980.0	507.0	8.556392869779606e-10	6.110722101300148e-09	7.377719651970316e-09
74.150224	40.94996875	2	950.0	554.0	8.556392869774054e-10	3.3201399156512767e-09	3.9884661611316875e-09
74.250224	39.303466796875	0	932.0	657.0	8.556392869779606e-10	5.7042965767128975e-09	6.6105620130607614e-09
74.350224	40.500908203125	1	931.0	691.0	8.556392869774054e-10	1.0287727543243363e-08	4.709783644517019e-09
74.450224	41.94	0	852.0	703.0	8.556392869779606e-10	7.08108867779278e-09	7.0879659330863595e-09
74.550224	41.661810546875	0	1038.0	762.0	8.556392869774054e-10	6.275110335687284e-09	5.015643093703171e-09
74.650224	42.208140625	0	994.0	807.0	8.556392869779606e-10	1.127405934797654e-08	1.0049779625274092e-08
74.750224	41.58427734375	8	1007.0	843.0	8.556392869774054e-10	9.604390974180532e-09	8.373995029229419e-09
74.850224	39.9028125	6	1032.0	772.0	8.556392869779606e-10	6.728847051712394e-09	5.012127372184261e-09
74.950224	40.09880099781827	1	1305.0	968.0	8.556392869779606e-10	9.314147020061948e-09	8.493940804226718e-09
75.050224	40.280783203125	2	1252.0	917.0	8.556392869774054e-10	6.704237334510532e-09	4.790944572543032e-09
75.150224	41.85282421875	1	1614.0	1099.0	1.925298141760179e-08	7.334301163283152e-09	8.180121963690112e-09
75.250224	40.481802734375	0	1137.0	905.0	7.3372891903528135e-09	5.263166642301975e-09	7.220783989462243e-09
75.350224	38.91962890625	0	1035.0	702.0	8.27665348320239e-10	3.1037803027544886e-09	3.912389450795861e-09
75.450224	37.745384765625	9	829.0	448.0	4.119960267789935e-10	4.203814502569126e-09	4.025940527241922e-09
75.550224	39.45627564850947	4	888.0	639.0	4.1199602677843837e-10	8.935036324477785e-09	7.825079242471111e-09
75.650224	37.01501086359797	3	830.0	511.0	1.2555969891308028e-08	5.094809888598339e-09	6.3751183157639834e-09
75.750224	37.9666953125	2	757.0	438.0	1.3146000871064323e-08	2.466858574138309e-09	6.333727054317895e-09
